study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,use_code,review_notes,corrected_link_url
a001039,michelle,2020-05-04,yes,NA,other,"Does not explicitly have a statement saying data is available, but there is the text 'Open Data' with a hyperlink",yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYVAL1,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYVAL1,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://doi.org/10.7910/DVN/RYVAL1
a001039,steve,2020-08-09,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/RYVAL1,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYVAL1,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001039,evelyn,2020-04-16,yes,NA,no,NA,yes,NA,2,2,https://journal-bpa.org/index.php/jbpa/article/download/41/54,yes,NA,https://journal-bpa.org/index.php/jbpa/article/download/41/54,no,NA,NA,yes,NA,yes,NA,"Opening the link, directly downloads the files",FALSE,"This is just supplementary material, not shared data",
a001041,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/bvjny/,yes,NA,https://osf.io/bvjny/,yes,NA,OSF,yes,NA,yes,NA,"This link was the embedded url (i.e. where the link went when directly clicked) - on surface, appears relevant to study",TRUE,,
a001041,michelle,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/z53m4,yes,NA,https://osf.io/bvjny/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001041,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/z53m4,yes,NA,https://osf.io/z53m4,yes,NA,OSF Registries,yes,NA,yes,NA,"This link was the in-text url (i.e. as it appeared on page) - on surface, appears relevant to study",TRUE,,
a001041,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,osf.io/bvjny/,yes,NA,https://osf.io/bvjny/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder altered url,https://osf.io/bvjny/
a001044,steve,2020-07-25,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/qwa42/view_only=b6377f9def604d7faa4977fc9264580d/,other,"URL as written led to a ""page not found"" error. Omitting the view_only slug resulted in a valid destination",https://osf.io/qwa42/,yes,NA,OSF,yes,NA,partial,Total download size exceeded 100MB,Large data set (EEG data),TRUE,,
a001044,oliver,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,osf.io/qwa42/,yes,NA,https://osf.io/qwa42,yes,NA,OSF,yes,NA,other,File >100MB,NA,FALSE,coder must have done the same as me but not properly documented it,https://osf.io/qwa42/view_only=b6377f9def604d7faa4977fc9264580d/
a001062,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,datadryad.org/resource/doi:10.5061/dryad.g7b40,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.g7b40,yes,NA,DRYAD,yes,NA,yes,NA,NA,FALSE,coder modified url as provided,http://datadryad.org/resource/doi:10.5061/dryad.g7b40
a001062,michelle,2020-05-12,yes,NA,yes,NA,yes,NA,1,1,http://datadryad.org/resource/doi:10.5061/dryad.g7b40,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.g7b40,yes,NA,DRYAD,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001062,sophia,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://datadryad.org/stash/dataset/doi:10.5061/dryad.g7b40,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.g7b40,yes,NA,Dryad,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url instead,http://datadryad.org/resource/doi:10.5061/dryad.g7b40
a001066,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,http://reshare.ukdataservice.ac.uk/852127/,yes,NA,http://reshare.ukdataservice.ac.uk/852127/,yes,NA,UK Data Service,yes,NA,other,one out of the three files required log in access,I didn't have any problems with this article,TRUE,,
a001066,steve,2020-08-27,yes,NA,yes,NA,yes,NA,1,1,http://reshare.ukdataservice.ac.uk/852127/,yes,NA,https://reshare.ukdataservice.ac.uk/852127/,yes,NA,ReShare,other,"One file only available to registered users - ""safeguarded data""",partial,Was able to download some files which were labelled as open access,One file had protected access - also a note that data had been anonymised,TRUE,,
a001066,kongmanas,2020-04-13,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.cortex.2019.09.007,yes,NA,https://www.sciencedirect.com/science/article/pii/S0010945219303272?via%3Dihub,other,The data file is in the ScienceDirect website,NA,yes,NA,other,Need to register to before access to download,The data file is in the ScienceDirect website and the registration is needed to download the data file,FALSE,coder missed the link to data,
a001067,steve,2020-08-27,yes,NA,other,"Each study has a section within the body of the text called ""Open Science"" which includes the links, but they are easy to miss - no special statement at start or end",yes,NA,4,2,https://osf.io/bdev3,yes,NA,https://osf.io/bdev3/,yes,NA,OSF,yes,NA,yes,NA,Link for Study 2 was in body of text,TRUE,,
a001067,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,4,2,https://osf.io/bdev3/,yes,NA,https://osf.io/bdev3/,yes,NA,OSF,yes,NA,yes,NA,"Note in ""numbers of links"": there are 4 links corresponding to 4 experiments in the ariticle.",FALSE,issue with final slash in url not being in embedded url vs in-text url,https://osf.io/bdev3
a001067,steve,2020-08-27,yes,NA,other,"Each study has a section within the body of the text called ""Open Science"" which includes the links, but they are easy to miss - no special statement at start or end",yes,NA,4,3,https://osf.io/v6z53,yes,NA,https://osf.io/v6z53/,yes,NA,OSF,yes,NA,yes,NA,Link for Study 3 was in body of text,TRUE,,
a001067,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,4,3,https://osf.io/v6z53/,yes,NA,https://osf.io/v6z53/,yes,NA,OSF,yes,NA,yes,NA,"Note in ""numbers of links"": there are 4 links corresponding to 4 experiments in the ariticle.",FALSE,issue with final slash in url not being in embedded url vs in-text url,https://osf.io/v6z53
a001067,steve,2020-08-27,yes,NA,other,"Each study has a section within the body of the text called ""Open Science"" which includes the links, but they are easy to miss - no special statement at start or end",yes,NA,4,1,https://osf.io/yuv2m,yes,NA,https://osf.io/yuv2m/,yes,NA,OSF,yes,NA,yes,NA,Link for Study 1 was in body of text,TRUE,,
a001067,matthew,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/yuv2m/,yes,NA,https://osf.io/yuv2m/,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,FALSE,issue with final slash in url not being in embedded url vs in-text url,https://osf.io/yuv2m
a001067,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,4,1,https://osf.io/yuv2m/,yes,NA,https://osf.io/yuv2m/,yes,NA,OSF,yes,NA,yes,NA,"Note in ""numbers of links"": there are 4 links corresponding to 4 experiments in the ariticle.",FALSE,issue with final slash in url not being in embedded url vs in-text url,https://osf.io/yuv2m
a001067,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,4,4,https://osf.io/zf2dp/,yes,NA,https://osf.io/zf2dp/,yes,NA,OSF,yes,NA,yes,NA,"Note in ""numbers of links"": there are 4 links corresponding to 4 experiments in the ariticle.",TRUE,,
a001067,steve,2020-08-27,yes,NA,other,"Each study has a section within the body of the text called ""Open Science"" which includes the links, but they are easy to miss - no special statement at start or end",yes,NA,4,4,https://osf.io/zf2dp/,yes,NA,https://osf.io/zf2dp/,yes,NA,OSF,yes,NA,yes,NA,Link for Study 4 was in body of text,TRUE,,
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,4,https://osf.io/7c8sn/,yes,NA,https://osf.io/7c8sn,yes,NA,OSF Registries,no,NA,NA,NA,"This was a link to preregistration information, no files were present",FALSE,Drop prereg doc - not data,
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,3,https://osf.io/cmw75,yes,NA,https://osf.io/cmw75,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,2,https://osf.io/rge59/,yes,NA,https://osf.io/rge59/,yes,NA,OSF,yes,NA,yes,NA,"This was the preregistration document, but it was not apparent this was the case from the data availability statement",FALSE,Drop prereg doc - not data,
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,1,https://osf.io/uxtq2/,yes,NA,https://osf.io/uxtq2/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001087,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,osf.io/uxtq2/,yes,NA,https://osf.io/uxtq2/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder cleaned url,https://osf.io/uxtq2/
a001094,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fpdbh,yes,NA,https://osf.io/fpdbh,yes,NA,OSF,yes,NA,yes,NA,Link was not very coded properly. Had to manually type it out in browser,FALSE,,https://osf.io/fpdbh/
a001094,steve,2020-09-02,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fpdbh/,other,Embedded link had a problem so clicking directly resulted in an error but url as written in text was OK,https://osf.io/fpdbh,yes,NA,OSF Registries,yes,NA,yes,NA,"The article also had a different DOI for data, but it was just a DOI (10.17605/OSF.IO/FT8KM) for the non-registered version of the OSF project which had the hyperlink so technically redundant",TRUE,,
a001094,sophia,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fpdbh/%2013Identifiers,no,"""page not found""",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,,https://osf.io/fpdbh/
a001113,michelle,2020-05-07,yes,NA,yes,NA,yes,NA,3,1,https://doi.org/10.5160/psychdata.zrce16dy99,yes,NA,https://www.psychdata.de/index.php?main=search&sub=browse&id=zrce16dy99&lang=ger&version=10002,yes,NA,PSYCHDATA,yes,NA,no,NA,Cannot download data from link without filling in form,TRUE,This should be included,
a001113,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,1,https://doi.org/10.5160/psychdata.zrce16dy99,yes,NA,https://www.psychdata.de/index.php?main=search&sub=browse&id=zrce16dy99&lang=ger&version=10002,yes,NA,PsychData,other,"Agreement needs to be generated and signed, and then approval needs to be given to access data",no,NA,Link indicated that the original link to data had been superceded by a new version of the data. Also registration/request needed to access data,TRUE,,
a001113,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/b8pu6,yes,NA,https://osf.io/b8pu6/,yes,NA,OSF,yes,NA,yes,NA,Code and analysis and codebooks for data but not the data itself?,TRUE,,
a001113,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b8pu6/,yes,NA,https://osf.io/b8pu6/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,issue with final slash not being in embedded url vs in-text url,https://osf.io/b8pu6
a001113,michelle,2020-05-07,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/b8pu6/,yes,NA,https://osf.io/b8pu6/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this link,FALSE,issue with final slash not being in embedded url vs in-text url,https://osf.io/b8pu6
a001113,michelle,2020-05-07,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/hafsx/,yes,NA,https://osf.io/hafsx,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this link,FALSE,"This is confusing, since statement is ambiguous",
a001119,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/74kqe/#,yes,NA,https://osf.io/74kqe/#,yes,NA,OSF,yes,NA,other,Data Files exceeded 100MB,Data Files exceeded 100MB,FALSE,explicit link to materials - check revealed no data just files and images required to run expt,
a001119,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/bbf3c/,yes,NA,https://osf.io/bbf3c/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001119,oliver,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,osf.io/bbf3c/,yes,NA,https://osf.io/bbf3c/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder cleaned url,https://osf.io/bbf3c/
a001121,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/97kur,yes,NA,https://osf.io/97kur/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001121,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/97kur/,yes,NA,https://osf.io/97kur/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,"url reported more than once, both with and without ending slash",https://osf.io/97kur
a001121,phuong,2020-04-22,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/97kur/,yes,NA,https://osf.io/97kur/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,"url reported more than once, both with and without ending slash",https://osf.io/97kur
a001121,phuong,2020-04-22,yes,NA,yes,NA,yes,NA,2,1,https://www.iris-database.org,yes,NA,https://www.iris-database.org/iris/app/home/index;jsessionid=BCC4E26B54081126854A7D004E749974,yes,NA,IRIS,no,NA,NA,NA,NA,TRUE,should be included even though no specific link provided,
a001121,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,1,https://www.iris-database.org,other,"link works, but is to the generic homepage. Searching required to find actual data",https://www.iris-database.org/iris/app/home/detail?id=york:936152,yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,"Straightforward, no issues",TRUE,,
a001125,oliver,2020-04-28,yes,NA,yes,NA,other,Only link with data statement leads to general page - not data linked to study,1,1,elsevier.com/journals/journal-of-experimental-social-psychology/ 0022-1031/guide-for-authors.,other,"Works, but does not lead to data",Could not resolve,other,Could not resolve,NA,no,NA,NA,NA,NA,FALSE,Coder cleaned url,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors
a001125,steve,2020-08-09,yes,NA,yes,NA,other,Links are on journal web page for article not in PDF,1,1,https://data.mendeley.com/datasets/k29ty5nh48/1,yes,NA,https://data.mendeley.com/datasets/k29ty5nh48/1,yes,NA,Mendeley,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a001125,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,yes,NA,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,no,NA,"Elsevier, which in itself is not a data repository.",no,NA,NA,NA,"The link to elsevier has no hint as to where to find the data. Upon further checking, the data does exist in Mendeley Data repository, but as the link did not redirect anywhere in Mendeley, files were not downloaded.",TRUE,,
a001125,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,1,1,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,yes,NA,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,yes,NA,Elsevier,no,NA,NA,NA,lead to a information page for authors,TRUE,,
a001142,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/2htuq/,yes,NA,https://osf.io/2htuq/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,explicit link to materials - check revealed only materials pdfs,
a001142,kongmanas,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c2gaf,yes,NA,https://osf.io/c2gaf/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001142,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/c2gaf/,yes,NA,https://osf.io/c2gaf/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://osf.io/c2gaf
a001146,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/jh47m/,yes,NA,https://osf.io/jh47m/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,Just prereg documents (but not explicitly signalled in the paper),
a001146,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/vtyg4/,yes,NA,https://osf.io/vtyg4/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,Just prereg documents (but not explicitly signalled in the paper),
a001146,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/zhf98/,yes,NA,https://osf.io/zhf98/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001146,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/zhf98/,yes,NA,https://osf.io/zhf98/,yes,NA,OSF,yes,NA,yes,NA,"There were two other OSF links, but they led to the pre-registration documents.",TRUE,,
a001149,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,2,2,DDBJ database accession no. DRP005397,other,Needed to navigate to Bioinformation and DDBJ Center website and search by accession number,https://ddbj.nig.ac.jp/DRASearch/study?acc=DRP005397,yes,NA,DDBJ,yes,NA,partial,"Total download size exceeded 100MB, downloaded metadata and two data files","The data availability statement reads ""The data have been deposited in the DDBJ database with accession number DRP005397."" but there is no hyperlink in article",TRUE,,
a001149,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,2,1,https://www.irisdatabase.org/iris/app/home/detail?id=york:934328,other,Embedded url has an invalid character - it should be a hyphen. Fixing the hyphen makes the url behave as expected,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,"The linked data seems to be for a completely different study (in the journal Language Learning), nothing to do with the article at all.",TRUE,,
a001149,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,Iris database,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,there is an encoding issue that should be included,https://www.irisdatabase.org/iris/app/home/detail?id=york:934328
a001152,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sbntf/?view_only1⁄412aeec9cda114f6eb138064f6c45aefe,yes,NA,https://osf.io/sbntf?view_only=12aeec9cda114f6eb138064f6c45aefe,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,encoding issue with pasted url,https://osf.io/sbntf?view_only=12aeec9cda114f6eb138064f6c45aefe
a001152,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sbntf?view_only=12aeec9cda114f6eb138064f6c45aefe,yes,NA,https://osf.io/sbntf?view_only=12aeec9cda114f6eb138064f6c45aefe,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a001157,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,http://osf.io/y3kzd,yes,NA,https://osf.io/y3kzd,yes,NA,OSF,yes,NA,yes,NA,"There was a link to Open Material, but this link is ignored since it does not relate to data in the article.",TRUE,,
a001157,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/64vqh,yes,NA,https://osf.io/64vqh,yes,NA,OSF,yes,NA,other,Data files exceed 100MB,Data files exceed 100MB,FALSE,explicit link to materials - check revealed only materials for expt - videos etc.,
a001157,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/y3kzd,yes,NA,https://osf.io/y3kzd,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,http://osf.io/y3kzd
a001202,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17605/OSF.IO/UXYCH,yes,NA,https://osf.io/uxych/,yes,NA,OSF,yes,NA,yes,NA,Ok,TRUE,,
a001202,evelyn,2020-05-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/uxych/,yes,NA,https://osf.io/uxych/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://doi.org/10.17605/OSF.IO/UXYCH
a001202,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/uxych/,yes,NA,https://osf.io/uxych/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://doi.org/10.17605/OSF.IO/UXYCH
a001215,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,2,http://www.iris-database.org,other,"link works, but is to the generic homepage. Searching required to find actual data","https://www.iris-database.org/iris/app/home/detail?id=york:932759, https://www.iris-database.org/iris/app/home/detail?id=york:932760, https://www.iris-database.org/iris/app/home/detail?id=york:932690",yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,"There are three data sets associated with this article on IRIS, but only a single link to the IRIS homepage in the article PDF",TRUE,,
