batch_id,coder,date_assigned,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0054,phuong,2020-04-24,2020-04-24,a001647,"Livingston, Nicholas J.; Gurung, Regan A. R.",2019,"Trumping Racism: The Interactions of Stereotype Incongruent Clothing, Political Racial Rhetoric, and Prejudice Toward African Americans",Psi Chi Journal of Psychological Research,batch0054/a001647/a001647_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000036,"Yousif, Sami R.; Aboody, Rosie; Keil, Frank C.",2019,The Illusion of Consensus: A Failure to Distinguish Between True and False Consensus,Psychological Science,batch0055/a000036/a000036_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000064,"Papageorgiadis, Nikolaos; Xu, Yue; Alexiou, Constantinos",2019,The Effect of European Intellectual Property Institutions on Chinese Outward Foreign Direct Investment,Management and Organization Review,batch0055/a000064/a000064_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000077,"Redford, Liz; Ratliff, Kate A.",2018,Empathy and humanitarianism predict preferential moral responsiveness to in-groups and out-groups,The Journal of Social Psychology,batch0055/a000077/a000077_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000080,"Chen, Hui; Carlson, Richard A; Wyble, Brad",2018,Is Source Information Automatically Available in Working Memory?,Psychological Science,batch0055/a000080/a000080_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000093,"Lee, Jacob C.; Hall, Deborah L.; Wood, Wendy",2018,Experiential or Material Purchases? Social Class Determines Purchase Happiness,Psychological Science,batch0055/a000093/a000093_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000096,"Muggleton, Naomi K.; Fincher, Corey L.",2018,You're not my type: Do conservatives have a bias for seeing long-term mates?,Evolution and Human Behavior,batch0055/a000096/a000096_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000144,"Montgomery, Jacob M.; Nyhan, Brendan; Torres, Michelle",2018,How Conditioning on Posttreatment Variables Can Ruin Your Experiment and What to Do about It,American Journal of Political Science,batch0055/a000144/a000144_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000167,Stachl Clemens; Hilbert Sven; Au Jiew‐Quay; Buschek Daniel; De Luca Alexander; Bischl Bernd; Hussmann Heinrich; Bühner Markus; Wrzus Cornelia,2017,Personality Traits Predict Smartphone Usage,European Journal of Personality,batch0055/a000167/a000167_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000207,"Satchell, Liam Paul",2019,From photograph to face-to-face: Brief interactions change person and personality judgments,Journal of Experimental Social Psychology,batch0055/a000207/a000207_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000250,"Spamann, Holger",2018,"Are Sleepy Punishers Really Harsh Punishers? Comment on Cho, Barnes, and Guanara (2017)",Psychological Science,batch0055/a000250/a000250_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000264,"Jee, Benjamin D.; Anggoro, Florencia K.",2019,Relational Scaffolding Enhances Children’s Understanding of Scientific Models,Psychological Science,batch0055/a000264/a000264_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000302,"Barnes, Lucy; Hicks, Timothy",2018,Making Austerity Popular: The Media and Mass Attitudes toward Fiscal Policy,American Journal of Political Science,batch0055/a000302/a000302_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000313,"Mischkowski, Dorothee; Thielmann, Isabel; Glöckner, Andreas",2018,Think it through before making a choice? Processing mode does not influence social mindfulness,Journal of Experimental Social Psychology,batch0055/a000313/a000313_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000328,"Faivre, Nathan; Mudrik, Liad; Schwartz, Naama; Koch, Christof",2014,Multisensory Integration in Complete Unawareness: Evidence From Audiovisual Congruency Priming,Psychological Science,batch0055/a000328/a000328_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000483,"Amistad, Clark; Dunlop, Patrick D.; Ng, Ryan; Anglim, Jeromy; Fells, Ray",2018,"Personality and Integrative Negotiations: A HEXACO Investigation of Actor, Partner, and Actor–Partner Interaction Effects on Objective and Subjective Outcomes",European Journal of Personality,batch0055/a000483/a000483_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000514,"Woźniak, Mateusz; Knoblich, Günther",2019,Self-prioritization of fully unfamiliar stimuli,Quarterly Journal of Experimental Psychology,batch0055/a000514/a000514_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000682,"Reid, Kym Taylor; Trofimovich, Pavel; O’Brien, Mary Grantham",2019,SOCIAL ATTITUDES AND SPEECH RATINGS: EFFECTS OF POSITIVE AND NEGATIVE BIAS ON MULTIAGE LISTENERS’ JUDGMENTS OF SECOND LANGUAGE SPEECH,Studies in Second Language Acquisition,batch0055/a000682/a000682_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000688,"Dewaele, Jean-Marc; Magdalena, Andrea Franco; Saito, Kazuya",2019,The Effect of Perception of Teacher Characteristics on Spanish EFL Learners’ Anxiety and Enjoyment,The Modern Language Journal,batch0055/a000688/a000688_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000832,"Kumar, Amit; Epley, Nicholas",2018,Undervaluing Gratitude: Expressers Misunderstand the Consequences of Showing Appreciation,Psychological Science,batch0055/a000832/a000832_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000857,"Anderson, Sarah E.; Buntaine, Mark T.; Liu, Mengdi; Zhang, Bing",2019,Non-Governmental Monitoring of Local Governments Increases Compliance with Central Mandates: A National-Scale Field Experiment in China,American Journal of Political Science,batch0055/a000857/a000857_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000872,"Campbell, Dylan S.; Newheiser, Anna-Kaisa",2019,Must the show go on? The (in)ability of counterevidence to change attitudes toward crime control theater policies.,Law and Human Behavior,batch0055/a000872/a000872_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000949,"Nauts, Sanne; Langner, Oliver; Huijsmans, Inge; Vonk, Roos; Wigboldus, Daniël H. J.",2014,Forming Impressions of Personality: A Replication and Review of Asch’s (1946) Evidence for a Primacy-of-Warmth Effect in Impression Formation,Social Psychology,batch0055/a000949/a000949_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a000958,"Rosenfeld, Bryn",2018,The Popularity Costs of Economic Crisis under Electoral Authoritarianism: Evidence from Russia,American Journal of Political Science,batch0055/a000958/a000958_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001003,"Eskreis-Winkler, Lauren; Fishbach, Ayelet; Duckworth, Angela L.",2018,Dear Abby: Should I Give Advice or Receive It?,Psychological Science,batch0055/a001003/a001003_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001008,Anglim Jeromy; Morse Gavin; De Vries Reinout E.; MacCann Carolyn; Marty Andrew; Mõttus René,2017,Comparing Job Applicants to Non‐applicants Using an Item‐level Bifactor Model on the HEXACO Personality Inventory,European Journal of Personality,batch0055/a001008/a001008_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001024,Godfroid Aline; Spino Le Anne,2015,Reconceptualizing Reactivity of Think‐Alouds and Eye Tracking: Absence of Evidence Is Not Evidence of Absence,Language Learning,batch0055/a001024/a001024_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001070,"Price, Joseph; Wolfers, Justin",2014,"Right-Oriented Bias: A Comment on Roskes, Sligte, Shalvi, and De Dreu (2011)",Psychological Science,batch0055/a001070/a001070_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001084,"Hatemi, Peter K.; Crabtree, Charles; Smith, Kevin B.",2019,Ideology Justifies Morality: Political Beliefs Predict Moral Foundations,American Journal of Political Science,batch0055/a001084/a001084_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001088,"Desombre, Caroline; Jury, Mickaël; Bagès, Céline; Brasselet, Célénie",2019,The distinct effect of multiple sources of stereotype threat,The Journal of Social Psychology,batch0055/a001088/a001088_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001201,"Guo, Lisa; Trueblood, Jennifer S.; Diederich, Adele",2017,Thinking Fast Increases Framing Effects in Risky Decision Making,Psychological Science,batch0055/a001201/a001201_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001225,"Arias, Eric; Hollyer, James R.; Rosendorff, B. Peter",2018,"Cooperative Autocracies: Leader Survival, Creditworthiness, and Bilateral Investment Treaties*",American Journal of Political Science,batch0055/a001225/a001225_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001398,"Mondak, Jeffery J.; Hurwitz, Jon; Peffley, Mark; Testa, Paul",2017,The Vicarious Bases of Perceived Injustice,American Journal of Political Science,batch0055/a001398/a001398_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001452,"Jones, Benedict C; Hahn, Amanda C; Fisher, Claire I; Wang, Hongyi; Kandrik, Michal; Han, Chengyang; Fasolt, Vanessa; Morrison, Danielle; Lee, Anthony J; Holzleitner, Iris J; O’Shea, Kieran J; Roberts, S Craig; Little, Anthony C; DeBruine, Lisa M",2018,No Compelling Evidence that Preferences for Facial Masculinity Track Changes in Women’s Hormonal Status,Psychological Science,batch0055/a001452/a001452_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001471,"Junjiao, Li; Wei, Chen; Jingwen, Caoyang; Yanjian, Hu; Yong, Yang; Liang, Xu; Jing, Jie; Xifu, Zheng",2019,Role of prediction error in destabilizing fear memories in retrieval extinction and its neural mechanisms,Cortex,batch0055/a001471/a001471_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001493,"Stavrova, Olga; Ehlebracht, Daniel",2019,"Broken Bodies, Broken Spirits: How Poor Health Contributes to a Cynical Worldview",European Journal of Personality,batch0055/a001493/a001493_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001496,"Beazer, Quintin H.; Blake, Daniel J.",2018,The Conditional Nature of Political Risk: How Home Institutions Influence the Location of Foreign Direct Investment,American Journal of Political Science,batch0055/a001496/a001496_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001511,"Arnocky, Steven; Proietti, Valentina; Ruddick, Erika L.; Côté, Taylor-Rae; Ortiz, Triana L.; Hodson, Gordon; Carré, Justin M.",2019,Aggression Toward Sexualized Women Is Mediated by Decreased Perceptions of Humanness,Psychological Science,batch0055/a001511/a001511_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001568,"Köbis, Nils C.; Prooijen, Jan-Willem van; Righetti, Francesca; Lange, Paul A. M. Van",2017,The Road to Bribery and Corruption: Slippery Slope or Steep Cliff?,Psychological Science,batch0055/a001568/a001568_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001577,"Boghosian, Alexandra L.; Pratt, Martin J.; Becker, Maya K.; Cordero, S. Isabel; Dhakal, Tejendra; Kingslake, Jonathan; Locke, Caitlin D.; Tinto, Kirsty J.; Bell, Robin E.",2019,Inside the ice shelf: using augmented reality to visualise 3D lidar and radar data of Antarctica,The Photogrammetric Record,batch0055/a001577/a001577_article.pdf
batch0055,sophia,2020-04-24,2020-04-24,a001639,"Walco, Daniel K.; Risen, Jane L.",2017,The Empirical Case for Acquiescing to Intuition,Psychological Science,batch0055/a001639/a001639_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000001,"Patihis, Lawrence; Cruz, Cristobal S.; Herrera, Mario E.",2019,Changing Current Appraisals of Mothers Leads to Changes in Childhood Memories of Love Toward Mothers,Clinical Psychological Science,batch0056/a000001/a000001_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000013,"Zaval, Lisa; Markowitz, Ezra M.; Weber, Elke U.",2015,How Will I Be Remembered? Conserving the Environment for the Sake of One’s Legacy,Psychological Science,batch0056/a000013/a000013_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000015,Robenalt Clarice; Goldberg Adele E.,2016,Nonnative Speakers Do Not Take Competing Alternative Expressions Into Account the Way Native Speakers Do,Language Learning,batch0056/a000015/a000015_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000031,"Png, Ivan P. L.",2019,"U.S. R&D, 1975–1998: A new dataset",Strategic Management Journal,batch0056/a000031/a000031_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000143,"Amiot, Catherine E.; Lépine, Olivier; Zaky, Julie",2019,Compartmentalization of Animals: Toward an Understanding of How We Create Cognitive Distinctions between Animals and Their Implications,Analyses of Social Issues and Public Policy,batch0056/a000143/a000143_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000182,"Sweetman, Joseph; Maio, Gregory R.; Spears, Russell; Manstead, Antony S. R.; Livingstone, Andrew G.",2019,Attitude toward protest uniquely predicts (normative and nonnormative) political action by (advantaged and disadvantaged) group members,Journal of Experimental Social Psychology,batch0056/a000182/a000182_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000229,"Gibson, Edward; Tan, Caitlin; Futrell, Richard; Mahowald, Kyle; Konieczny, Lars; Hemforth, Barbara; Fedorenko, Evelina",2017,Don’t Underestimate the Benefits of Being Misunderstood,Psychological Science,batch0056/a000229/a000229_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000239,"Klar, Samara",2018,When Common Identities Decrease Trust: An Experimental Study of Partisan Women,American Journal of Political Science,batch0056/a000239/a000239_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000260,"Mace, Ryan A.; Waters, Abigail B.; Sawyer, Kayle S.; Turrisi, Taylor; Gansler, David A.",2019,Components of executive function model regional prefrontal volumes.,Neuropsychology,batch0056/a000260/a000260_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000390,"King, Gary; Lucas, Christopher; Nielsen, Richard A.",2017,The Balance‐Sample Size Frontier in Matching Methods for Causal Inference,American Journal of Political Science,batch0056/a000390/a000390_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000430,"Krpan, Dario; Fasolo, Barbara",2019,Revisiting embodied approach and avoidance effects on behavior: The influence of sitting posture on purchases of rewarding foods,Journal of Experimental Social Psychology,batch0056/a000430/a000430_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000500,"Vanman, Eric J.; Baker, Rosemary; Tobin, Stephanie J.",2018,The burden of online friends: the effects of giving up Facebook on stress and well-being,The Journal of Social Psychology,batch0056/a000500/a000500_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000502,"Gibson, Carolyn E.; Losee, Joy; Vitiello, Christine",2014,"A Replication Attempt of Stereotype Susceptibility (Shih, Pittinsky, & Ambady, 1999): Identity Salience and Shifts in Quantitative Performance",Social Psychology,batch0056/a000502/a000502_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000533,"White, Alex L.; Boynton, Geoffrey M.; Yeatman, Jason D.",2019,The link between reading ability and visual spatial attention across development,Cortex,batch0056/a000533/a000533_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000605,"Lin, Ying; Arieli, Sharon; Oyserman, Daphna",2019,"Cultural fluency means all is okay, cultural disfluency implies otherwise",Journal of Experimental Social Psychology,batch0056/a000605/a000605_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000629,"Pittarello, Andrea; Leib, Margarita; Gordon-Hecker, Tom; Shalvi, Shaul",2015,Justifications Shape Ethical Blind Spots,Psychological Science,batch0056/a000629/a000629_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000636,"Ribera, Olga Sánchez de; Kavish, Nicholas; Katz, Ian M.; Boutwell, Brian B.",2019,"Untangling Intelligence, Psychopathy, Antisocial Personality Disorder, and Conduct Problems: A Meta-analytic Review",European Journal of Personality,batch0056/a000636/a000636_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000783,"Sutu, Andreea; Serrano, Surizaday; Schultz, Leah H.; Jackson, Joshua J.; Damian, Rodica Ioana",2019,Creating Through Deviancy or Adjustment? The Link between Personality Profile Normativeness and Creativity,European Journal of Personality,batch0056/a000783/a000783_article.pdf
batch0056,oliver,2020-04-25,2020-04-25,a000806,"Spektor, Mikhail S.; Kellen, David; Hotaling, Jared M.",2018,When the Good Looks Bad: An Experimental Exploration of the Repulsion Effect,Psychological Science,batch0056/a000806/a000806_article.pdf
