"study_id","has_data_badge","has_data_badge_other","data_availability_statement","data_availability_statement_other","article_has_links","article_has_links_other","link_url_cleaned","link_work","link_work_noother","resolved_url_cleaned","files_exist","files_exist_other","download_success","download_success_other","is_repository","repository_name","all_notes","Publication Year","Author","Title","Publication Title","ISSN","DOI","Pages","Issue","Volume","OpenDataBadge","OpenMaterialsBadge","PreregisteredBadge","ErratumTag","effective_year","PROpenData","PRPreregistered","PROpenMaterials","DEPreregistered","TCPreregistered","PreregisteredPlus","final_data_avail_statement","final_art_has_links","final_link_works","final_files_exist","flag_credentials_required","final_download_success","final_download_success2"
"a000849","yes",,"yes",,"yes",,"dx.doi.org/10.7910/DVN/NQOWDE","other","Link leads to https://ezid.cdlib.org/ with a ""No such identifier."" message - searching Harvard Dataverse locates the correct data repo","dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KL7J6Z","yes",,"yes",,"yes","Harvard Dataverse","kongmanas: The provided link didn't work; michelle: Redirected to homepage, no data pertaining to article to download; steve: Link provided did not work, had to search for correct repo",2017,"Alt, James; Iversen, Torben","Inequality, Labor Market Segmentation, and Preferences for Redistribution","American Journal of Political Science","1540-5907","10.1111/ajps.12264","21-36","1",61,TRUE,TRUE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","no",,"no",,
"a000850","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/RYNSDG","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RYNSDG","yes",,"yes",,"yes","Harvard Dataverse","evelyn: I didn't have any problems with this article; kongmanas: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2018,"Hartman, Erin; Hidalgo, F. Daniel","An Equivalence Approach to Balance and Placebo Tests","American Journal of Political Science","1540-5907","10.1111/ajps.12387","1000-1013","4",62,TRUE,TRUE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000851","yes",,"yes",,"yes",,"iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search","yes",,"www.iris-database.org/iris/app/home/detail?id=york:936220&amp;ref=search","yes",,"yes",,"yes","IRIS","michelle: (no note made); sophia: I didn't have any problems with this article; steve: Straightforward, no issues",2019,"Avery, Nick; Marsden, Emma","A META-ANALYSIS OF SENSITIVITY TO GRAMMATICAL INFORMATION DURING SELF-PACED READING: TOWARDS A FRAMEWORK OF REFERENCE FOR READING TIME EFFECT SIZES","Studies in Second Language Acquisition","0272-2631, 1470-1545","10.1017/S0272263119000196","1055-1087","5",41,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000853","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/3DMNPE","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/3DMNPE","yes",,"yes",,"yes","Harvard Dataverse","evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article",2017,"Albertus, Michael; Gay, Victor","Unlikely Democrats: Economic Elite Uncertainty under Dictatorship and Support for Democratization","American Journal of Political Science","1540-5907","10.1111/ajps.12277","624-641","3",61,TRUE,TRUE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000856","yes",,"yes",,"yes",,"osf.io/fdhru","yes",,"osf.io/fdhru","yes",,"yes",,"yes","Open Science Framework","adrian: Data files; adrian: Image files. File too big so did not upload; evelyn: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Thunell, Evelina; Thorpe, Simon J.","Memory for Repeated Images in Rapid-Serial-Visual-Presentation Streams of Thousands of Images","Psychological Science","0956-7976","10.1177/0956797619842251","989-1000","7",30,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000857","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/CPVIOF","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CPVIOF","yes",,"yes",,"yes","Harvard Dataverse","evelyn: Data files exceed 100MB; phuong: The data badge was in black and white; sophia: I didn't have any problems with this article",2019,"Anderson, Sarah E.; Buntaine, Mark T.; Liu, Mengdi; Zhang, Bing","Non-Governmental Monitoring of Local Governments Increases Compliance with Central Mandates: A National-Scale Field Experiment in China","American Journal of Political Science","1540-5907","10.1111/ajps.12428","626-643","3",63,TRUE,TRUE,FALSE,FALSE,2019,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000858","yes",,"yes",,"yes",,"osf.io/g8xyt","yes",,"osf.io/g8xyt","yes",,"yes",,"yes","Open Science Framework","adrian: Ok; michelle: I didn't have any problems with this article",2018,"Yang, Fan; Choi, You-Jung; Misch, Antonia; Yang, Xin; Dunham, Yarrow","In Defense of the Commons: Young Children Negatively Evaluate and Sanction Free Riders","Psychological Science","0956-7976","10.1177/0956797618779061","1598-1611","10",29,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"yes","yes","yes","yes","no","yes","yes"
"a000860","yes",,"yes",,"yes",,"osf.io/trwb4","yes",,"osf.io/trwb4","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; kongmanas: I didn't have any problems with this article",2019,"Török, Georgina; Pomiechowska, Barbara; Csibra, Gergely; Sebanz, Natalie","Rationality in Joint Action: Maximizing Coefficiency in Coordination","Psychological Science","0956-7976","10.1177/0956797619842550","930-941","6",30,TRUE,FALSE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000861","yes",,"yes",,"yes",,"osf.io/qh896","yes",,"osf.io/qh896","yes",,"yes",,"yes","Open Science Framework","andy: No issues; evelyn: I didn't have any problems with this article; kongmanas: I didn't have any problems with this article",2017,"Peng, Yujia; Thurman, Steven; Lu, Hongjing","Causal Action: A Fundamental Constraint on Perception and Inference About Body Movements","Psychological Science","0956-7976","10.1177/0956797617697739","798-807","6",28,TRUE,FALSE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000862","yes",,"yes",,"yes",,"osf.io/x5stj","yes",,"osf.io/x5stj","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; phuong: I didn't have any problems with this article",2018,"Tappin, Ben M.; Capraro, Valerio","Doing good vs. avoiding bad in prosocial choice: A refined test and extension of the morality preference hypothesis","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2018.06.005","64-70",,79,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"yes","yes","yes","yes","no","yes","yes"
"a000863","yes",,"yes",,"yes",,"osf.io/v4qys","yes",,"osf.io/v4qys","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Molouki, Sarah; Hardisty, David J.; Caruso, Eugene M.","The Sign Effect in Past and Future Discounting","Psychological Science","0956-7976","10.1177/0956797619876982","1674-1695","12",30,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000864","yes",,"yes",,"yes",,"osf.io/m6vkg","yes",,"osf.io/m6vkg","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; oliver: (no note made)",2019,"Vial, Andrea C.; Dovidio, John F.; Brescoll, Victoria L.","Channeling others' biases to meet role demands","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2019.01.004","47-63",,82,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000865","yes",,"yes",,"yes",,"osf.io/h7k9p/?view_only=2b0f6b3dbce2430fb41b2b85b27daf75","yes",,"osf.io/h7k9p/?view_only=2b0f6b3dbce2430fb41b2b85b27daf75","yes",,"yes",,"yes","Open Science Framework","kongmanas: I didn't have any problems with this article; michelle: I didn't have any problems with this article",2019,"Bell, Angela C.; Burkley, Melissa; Bock, Jarrod","Examining the asymmetry in judgments of racism in self and others","The Journal of Social Psychology","0022-4545","10.1080/00224545.2018.1538930","611-627","5",159,TRUE,TRUE,FALSE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000867","yes",,"yes",,"yes",,"osf.io/dw5fm","yes",,"osf.io/dw5fm","yes",,"yes",,"yes","Open Science Framework","matthew: No problems with this article; sophia: I didn't have any problems with this article",2018,"Boothby, Erica J.; Cooney, Gus; Sandstrom, Gillian M.; Clark, Margaret S.","The Liking Gap in Conversations: Do People Like Us More Than We Think?","Psychological Science","0956-7976, 1467-9280","10.1177/0956797618783714","1742-1756","11",29,TRUE,FALSE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000872","yes",,"yes",,"yes",,"osf.io/965xu","yes",,"osf.io/965xu","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article; michelle: (no note made); michelle: (no note made); sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Campbell, Dylan S.; Newheiser, Anna-Kaisa","Must the show go on? The (in)ability of counterevidence to change attitudes toward crime control theater policies.","Law and Human Behavior","1573-661X, 0147-7307","10.1037/lhb0000338","568-584","6",43,TRUE,TRUE,TRUE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000872","yes",,"yes",,"yes",,"osf.io/mrq5g","yes",,"osf.io/mrq5g","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article; michelle: (no note made); michelle: (no note made); sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Campbell, Dylan S.; Newheiser, Anna-Kaisa","Must the show go on? The (in)ability of counterevidence to change attitudes toward crime control theater policies.","Law and Human Behavior","1573-661X, 0147-7307","10.1037/lhb0000338","568-584","6",43,TRUE,TRUE,TRUE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000872","yes",,"yes",,"yes",,"osf.io/q8zx3","yes",,"osf.io/q8zx3","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article; michelle: (no note made); michelle: (no note made); sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2019,"Campbell, Dylan S.; Newheiser, Anna-Kaisa","Must the show go on? The (in)ability of counterevidence to change attitudes toward crime control theater policies.","Law and Human Behavior","1573-661X, 0147-7307","10.1037/lhb0000338","568-584","6",43,TRUE,TRUE,TRUE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000873","yes",,"yes",,"yes",,"osf.io/hjt65","yes",,"osf.io/hjt65","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article",2017,"Scheibehenne, Benjamin; Gronau, Quentin F.; Jamil, Tahira; Wagenmakers, Eric-Jan","Fixed or Random? A Resolution Through Model Averaging: Reply to Carlsson, Schimmack, Williams, and Bürkner (2017)","Psychological Science","0956-7976","10.1177/0956797617724426","1698-1701","11",28,TRUE,TRUE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000875","yes",,"yes",,"yes",,"osf.io/yub2m","yes",,"osf.io/yub2m","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; evelyn: I didn't have any problems with this article; sophia: there was a second link in the article but it led only to the materials and procedures, not the data, and was therefore not included",2019,"Heyman, Tom; Maerten, Anne-Sofie; Vankrunkelsven, Hendrik; Voorspoels, Wouter; Moors, Pieter","Sound-Symbolism Effects in the Absence of Awareness: A Replication Study","Psychological Science","0956-7976","10.1177/0956797619875482","1638-1647","11",30,TRUE,TRUE,TRUE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000876","yes",,"yes",,"yes",,"osf.io/uane6","yes",,"osf.io/uane6","yes",,"yes",,"yes","Open Science Framework","oliver: (no note made); sophia: I didn't have any problems with this article",2017,"Caselli, Naomi K.; Pyers, Jennie E.","The Road to Language Learning Is Not Entirely Iconic: Iconicity, Neighborhood Density, and Frequency Facilitate Acquisition of Sign Language","Psychological Science","0956-7976","10.1177/0956797617700498","979-987","7",28,TRUE,FALSE,FALSE,FALSE,2017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000878","yes",,"yes",,"yes",,"osf.io/uqmh4","yes",,"osf.io/uqmh4","yes",,"yes",,"yes","Open Science Framework","adrian: File not uploaded as too large. There were 5 other individualised links for each study, but these were ignored since the first link already contained all data; evelyn: Download expected to take longer than 10 minutes; evelyn: Download expected to take longer than 10 minutes; evelyn: I didn't have any problems with this article; michelle: I didn't have any problems with this article; michelle: The link directly links to the data given in link one; michelle: The link directly links to the data given in link one",2019,"Wood, Samantha M. W.; Johnson, Scott P.; Wood, Justin N.","Automated Study Challenges the Existence of a Foundational Statistical-Learning Ability in Newborn Chicks","Psychological Science","0956-7976","10.1177/0956797619868998","1592-1602","11",30,TRUE,TRUE,TRUE,FALSE,2019,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000879","yes",,"yes",,"yes",,"osf.io/chpfn","yes",,"osf.io/chpfn","yes",,"yes",,"yes","Open Science Framework","aniruddah: No issues with this article.; kongmanas: I didn't have any problems with this article",2018,"Lin, Chujun; Adolphs, Ralph; Alvarez, R. Michael","Inferring Whether Officials Are Corruptible From Looking at Their Faces","Psychological Science","0956-7976, 1467-9280","10.1177/0956797618788882","1807-1823","11",29,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"yes","yes","yes","yes","no","yes","yes"
"a000880","yes",,"yes",,"yes",,"pisa2006.acer.edu.au/downloads.php","no","Site can' be reached",,,,,,,,"adrian: Link did not work; aniruddah: The data repo link listed in the open practices disclosure pdf under the supplementary materials page for this article in SAGE journals is the same as this link, and hence, no other explicity link seems to indicate to the data.; evelyn: Upon opening link, the following error message occurs: ""Site can't be reached/IP address unable to be found""; kongmanas: The provided link didn't work; matthew: The link provided does not work; michelle: Main issue here is that the link did not work; nguyenlam: Note in ""link_work"" column: The link does not work; oliver: (no note made); phuong: (no note made); sophia: There was link to ""supplementary data"" at the journal's website - this link was ignored, as there was an explicit link to the open data",2014,"Tucker-Drob, Elliot M.; Cheung, Amanda K.; Briley, Daniel A.","Gross Domestic Product, Science Interest, and Science Achievement: A Person × Nation Interaction","Psychological Science","0956-7976","10.1177/0956797614548726","2047-2057","11",25,TRUE,TRUE,FALSE,FALSE,2014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","no",,"no",,
"a000882","yes",,"yes",,"yes",,"osf.io/nyq9j","yes",,"osf.io/nyq9j","yes",,"yes",,"yes","Open Science Framework","evelyn: I didn't have any problems with this article; kongmanas: I didn't have any problems with this article; sophia: I didn't have any problems with this article",2018,"Grossmann, Igor; Jowhari, Nickta","Cognition and the self: Attempt of an independent close replication of the effects of self-construal priming on spatial memory recall","Journal of Experimental Social Psychology","0022-1031","10.1016/j.jesp.2017.08.005","65-73",,74,TRUE,TRUE,TRUE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
"a000883","yes",,"yes",,"yes",,"doi.org/10.7910/DVN/MPQQC0","yes",,"dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/MPQQC0","yes",,"yes",,"yes","Harvard Dataverse","adrian: Ok; aniruddah: No issues with this article.",2018,"Philips, Andrew Q.","Have Your Cake and Eat It Too? Cointegration and Dynamic Inference from Autoregressive Distributed Lag Models","American Journal of Political Science","1540-5907","10.1111/ajps.12318","230-244","1",62,TRUE,TRUE,FALSE,FALSE,2018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"yes","yes","yes","yes","no","yes","yes"
