study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a000464,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c8gbj/,yes,NA,https://osf.io/c8gbj/,yes,NA,OSF,yes,NA,yes,NA,"Under 'Open Practices' segment, it says individual level imaging data is available upon request"
a000507,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/qcdgp/,yes,NA,https://osf.io/qcdgp,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000519,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9tgy4/,yes,NA,https://osf.io/9tgy4/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000571,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/vcqmd/,yes,NA,https://osf.io/vcqmd/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000598,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/XYUWYJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XYUWYJ,yes,NA,HAVARD DATAVERSE,yes,NA,other,File size > 100 MB,Did not download the file as file size was too big
a000635,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/XU8ZWB,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XU8ZWB,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000636,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7uvcp/,yes,NA,https://osf.io/7uvcp/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000645,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/egtrb,yes,NA,https://osf.io/egtrb,yes,NA,OSF,yes,NA,yes,NA,"There was a supplementary data link (but ignored because there was an open data link), supplementary data link: https://doi.org/10.1016/j.jesp.2019.103876"
a000768,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/maf3d,yes,NA,https://osf.io/maf3d/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000776,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/9IKGYY,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9IKGYY,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000783,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gm95y/,yes,NA,https://osf.io/gm95y/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000872,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/q8zx3/,yes,NA,https://osf.io/q8zx3/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000872,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/965xu/,yes,NA,https://osf.io/965xu/,yes,NA,OSF,yes,NA,yes,NA,NA
a000872,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/mrq5g/,yes,NA,https://osf.io/mrq5g/,yes,NA,OSF,yes,NA,yes,NA,NA
a000873,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/hjt65/,yes,NA,https://osf.io/hjt65/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000905,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/pfuyq,yes,NA,https://osf.io/pfuyq,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000906,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/NS3NMH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NS3NMH,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000939,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gdyu4/,yes,NA,https://osf.io/gdyu4,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000970,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,osf.io/zgq7m,yes,NA,https://osf.io/zgq7m/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001026,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/wc3sj/,yes,NA,https://osf.io/wc3sj/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001116,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,1,https://cancercontrol.cancer.gov/brp/hbrb/flashe.html,yes,NA,https://cancercontrol.cancer.gov/brp/hbrb/flashe.html,yes,NA,FLASHE,other,"To access the flashe data resource page, need to enter in email (seems like set up is required)",no,NA,Data not downloaded from first link as appears set up is required
a001116,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/x3jav/,yes,NA,https://osf.io/x3jav/,yes,NA,OSF,yes,NA,yes,NA,"Link to 'project page', says all relevant info is at this link, so assuming it also includes open data"
a001151,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/79sqe/,yes,NA,https://osf.io/79sqe/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001229,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/vqke2,yes,NA,https://osf.io/vqke2/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001343,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xefc4/,yes,NA,https://osf.io/xefc4,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001386,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,osf.io/exp4n,yes,NA,https://osf.io/exp4n/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001490,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/,yes,NA,https://osf.io/,yes,NA,OSF,other,"Link is just to the OSF homepage, not to a specific link pertaining to the article",no,NA,Link is not specified - directs to OSF homepage
a001545,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,ICPSR,other,"Text in the article mentions: Our data-use agreement prevented us from posting these data online, but the data set is available on request from the ICPSR website - so cannot seem to access open data",no,NA,Cannot seem to access open data as need to request it from ICPSR
a001545,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,2,https://nces.ed.gov/ecls/dataproducts.asp,no,Error 403: Forbidden - access is denied,NA,NA,NA,NA,NA,NA,NA,NA,Error 403 - Forbidden access to link 2
a001567,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/6csnh/,yes,NA,https://osf.io/6csnh/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000004,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4sqn3/,yes,NA,https://osf.io/4sqn3/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000007,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/wds5y,yes,NA,https://osf.io/wds5y/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000015,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/f3dh6,yes,NA,https://osf.io/f3dh6/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000038,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/6ayhs,yes,NA,https://osf.io/6ayhs/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000063,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/ucn6q,yes,NA,https://osf.io/ucn6q/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000147,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,osf.io/cwenz,yes,NA,https://osf.io/cwenz/,yes,NA,OSF,yes,NA,other,1 of the zip files (Github zip file) > 100MB,Did not download one of the zip files due to size
a000160,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,http://childes.talkbank.org/,yes,NA,https://childes.talkbank.org/,yes,NA,TALKBANK,other,"Cannot seem to find specific data to the article, tried going on 'Browse Database' but no indication of which data was used",no,NA,Cannot find appropriate data via website given in article
a000205,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/g6tnd/,yes,NA,https://osf.io/g6tnd,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000243,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://datadryad.org//resource/doi:10.5061/dryad.q88sm,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.q88sm,yes,NA,DRYAD,yes,NA,yes,NA,I didn't have any problems with this article
a000253,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/ewr45,yes,NA,https://osf.io/ewr45,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000457,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gjc5b/,yes,NA,https://osf.io/gjc5b/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000492,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/2zbvs/?view_only=8b56bf1e32d147a5a673f0c3494d25ff,yes,NA,https://osf.io/2zbvs/?view_only=8b56bf1e32d147a5a673f0c3494d25ff,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000492,michelle,2020-04-20,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/2zbvs/,yes,NA,https://osf.io/2zbvs/,yes,NA,OSF,other,"Seems this is the non view only link of link 1, so same files as link 1 are available",other,Link leads to data files already downloaded via previous link so not downloaded,NA
a000535,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/rkf9p/,yes,NA,https://osf.io/rkf9p/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000535,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/ygwda/,yes,NA,https://osf.io/ygwda/,yes,NA,OSF,other,files are included in the first link so did not download the files from this link,other,Link leads to data files already downloaded via previous link so not downloaded,NA
a000649,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/3qskj/,yes,NA,https://osf.io/3qskj/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000652,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/x9kqz/,yes,NA,https://osf.io/x9kqz/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000658,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9cxwb/,yes,NA,https://osf.io/9cxwb/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000663,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/z7kq2/,yes,NA,https://osf.io/z7kq2/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000668,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/TIXGF8,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TIXGF8,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000730,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.17605/osf.io/hzpgy,yes,NA,https://osf.io/hzpgy/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000807,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/x9h8b/,yes,NA,https://osf.io/x9h8b/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000831,michelle,2020-04-21,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Under open practices, it says: 'Materials and data for the experiment
are available at (will be available upon publication).' But there is a link to supplementary data: at http://dx.doi.org/10.1016/j.jesp.2017.09.002."
a000853,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/3DMNPE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/3DMNPE,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000974,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xscvw/,yes,NA,https://osf.io/xscvw/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000993,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/72b89/,yes,NA,https://osf.io/72b89/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001076,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/a63ez,yes,NA,https://osf.io/a63ez/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001086,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://figshare.com/articles/Fictional_First_Memories/6115676,yes,NA,https://figshare.com/articles/Fictional_First_Memories/6115676,yes,NA,FIGSHARE,yes,NA,yes,NA,I didn't have any problems with this article
a001106,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/pfjsd/,yes,NA,https://osf.io/pfjsd/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001107,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/FTFJTV,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FTFJTV,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a001129,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7pw8r/,yes,NA,https://osf.io/7pw8r/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001152,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sbntf/?view_only1⁄412aeec9cda114f6eb138064f6c45aefe,yes,NA,https://osf.io/sbntf?view_only=12aeec9cda114f6eb138064f6c45aefe,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001217,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/hd42c/,yes,NA,https://osf.io/hd42c/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001260,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/3cmz4/,yes,NA,https://osf.io/3cmz4/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001289,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/JQEUBQ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JQEUBQ,yes,NA,HAVARD DATAVERSE,yes,NA,other,There were 6 files that were not downloaded as access was needed to be granted to download,Majority of files were downloaded but 6 were not
a001336,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/m6p82/,yes,NA,https://osf.io/m6p82/,yes,NA,OSF,yes,NA,other,File size exceeds 100 MB,Did not download the file as file size was too big
a001395,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/2pnu6/,yes,NA,https://osf.io/2pnu6/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001397,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/236zg/,yes,NA,https://osf.io/236zg/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001411,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/bqyhd/,yes,NA,https://osf.io/bqyhd/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001469,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fhegd/,yes,NA,https://osf.io/fhegd,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a001493,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,3,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,yes,NA,HRS,yes,NA,other,Need to be registered user to access data,Registered user required for data
a001493,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,3,2,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,yes,NA,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,yes,NA,HRS,other,Redirects to the 'Documentation' page - no specific data seems available pertaining to the article,no,NA,Link doesn't seem to direct to where specific data can be found
a001493,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/pn3vt/,yes,NA,https://osf.io/pn3vt/,yes,NA,OSF,yes,NA,yes,NA,"Link 1 & 2 unsuccessful for data, link 3 works"
a001596,michelle,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/tsyrj,yes,NA,https://osf.io/tsyrj/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000134,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b8zft/,yes,NA,https://osf.io/b8zft/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000156,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/3csng/,yes,NA,https://osf.io/3csng/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000202,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/dv7ab/,yes,NA,https://osf.io/dv7ab/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000203,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c5kme/,yes,NA,https://osf.io/c5kme/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000299,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/zbu3x/,yes,NA,https://osf.io/zbu3x/,yes,NA,OSF,yes,NA,yes,NA,"There was a supplementary data link (but ignored because there was an open data link), supplementary data link: doi.org/10.1016/j.jesp.2019.04.008"
a000463,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/t2wby/,yes,NA,https://osf.io/t2wby/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000496,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,osf.io/9ua8f,yes,NA,https://osf.io/9ua8f,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000544,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://data.mendeley.com/datasets/48jhxswdrv/draft?a=037ef882-2002-45e8-88ad-f8ee8e7bea37,yes,NA,https://data.mendeley.com/datasets/48jhxswdrv/draft?a=037ef882-2002-45e8-88ad-f8ee8e7bea37,yes,NA,MENDELEY DATA,yes,NA,yes,NA,"There was a supplementary data link (but ignored because there was an open data link), supplementary data link: https://doi.org/10.1016/j.jesp.2019.103887"
a000588,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HMCRD7,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HMCRD7,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000655,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://db.humanconnectome.org,yes,NA,https://db.humanconnectome.org/app/template/Login.vm,yes,NA,CONNECT TO ME DB,other,Link directs to log in screen - seems as if login is required to access data,no,NA,"Login seems to be required to access data, but there was a supplementary data link: https://doi.org/10.1016/j.cortex.2019.04.015."
a000670,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/9ej2c/,yes,NA,https://osf.io/9ej2c,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000685,michelle,2020-04-23,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Only contains links for the code and materials required to replicate the analyses in the article. Access to data can be made available upon request via contacting the corresponding author
a000692,michelle,2020-04-23,yes,NA,yes,NA,other,Says data is available via 'online supplements' - there is a link to supplementary data which I will use,1,1,https://doi.org/10.1016/j.jesp.2018.03.018,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103117303244?via%3Dihub,other,Makes reference to Mendeley (which is the repository),MENDELEY,yes,NA,yes,NA,NA
a000702,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/DJ2DPZ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DJ2DPZ,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article
a000734,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gjt37/,yes,NA,https://osf.io/gjt37,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000818,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/pnr8s/?view_only=75ef6bf7b5244202a504b9150061157f,yes,NA,https://osf.io/pnr8s/?view_only=75ef6bf7b5244202a504b9150061157f,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article
a000834,michelle,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/anpbm/,yes,NA,https://osf.io/anpbm/,yes,NA,OSF,yes,NA,yes,NA,"There was a supplementary data link (but ignored because there was an open data link), supplementary data link: https://doi.org/10.1016/j.jesp.2019.103870."
a000848,michelle,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.3886/E109001V5,yes,NA,https://www.openicpsr.org/openicpsr/project/109001/version/V5/view,yes,NA,ICPSR,yes,NA,other,Login is required to download data,"Login seems to be required to access data, but there was a supplementary data link: at https://doi.org/10.1016/j.jesp.2019.103869"
a000851,michelle,2020-04-24,yes,NA,other,"No explicit reference to Open Data, rather it says that 'materials are available at https://www.iris-database.org/iris/app/home/detail?id5york%3a936220&ref5search/. However, text mentions 'The online databases were ERIC, LLBA,
PsycINFO, ProQuest, Cambridge Core, Google, and Google Scholar.'",no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
